reporter_WHO_region,Vaccine,avg_price_per_dose,sectoral_score_mean,trade_lib_score_mean,regulatory_score_mean,deal_type_weight_mean,intra_regional_share,deal_count,health_coverage,ipr_coverage,env_coverage,consumer_prot_coverage,innovation_coverage,illicit_drugs_coverage,social_matters_coverage,num_manufacturers,total_annual_volume,log_price
AMRO,Td,2.911843964,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,2.473796706,0.370859062,1.364008865
AMRO,Td-IPV,0.16,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.314298422,0.148420005
AMRO,TdaP,11.2768106,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.30575268,2.507712166
AMRO,Tdap,21.63643754,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.152248639,3.119560888
AMRO,Tdap-IPV,,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.312976978,
AMRO,Typhoid Ps,10.22966942,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.314261981,2.418559331
AMRO,Varicella,22.24525339,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.699116461,-0.054142226,3.146100956
AMRO,YF,2.967988611,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.994896502,0.418790488,1.378259319
AMRO,bOPV,0.194076916,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.586456584,0.617695832,0.177373432
AMRO,influenza adjuvant vaccine,3.751523504,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.303787799,1.558465304
AMRO,influenza high dose vaccine,,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.313124224,
AMRO,influenza inactivated vaccine,4.19114075,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.290676543,0.939625525,1.646953471
AMRO,influenza quadrivalent inactivated vaccine,10.18052558,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.699116461,0.177821309,2.414173477
AMRO,influenza quadrivalent live attenuated vaccine,18.52142857,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.29648983,2.971512763
AMRO,influenza trivalent inactivated vaccine,2.917901992,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,2.769576747,0.700744231,1.365556304
AMRO,mOPV2,2.11,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.313658448,1.134622726
AMRO,sIPV,1.291666667,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.289940152,0.829279355
EMRO,BCG,0.505287462,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.290676543,0.683138249,0.408983885
EMRO,COVID-19,8.762063492,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,3.361136829,2.407720783,2.278503801
EMRO,DT,0.960232423,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.882236624,-0.26823632,0.673063049
EMRO,DTaP,7.579896944,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.307305876,2.149421902
EMRO,DTaP-HepB-Hib-IPV,22.4922587,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.187098669,3.15667095
EMRO,DTaP-HepB-IPV,6.467345414,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314227139,2.01053957
EMRO,DTaP-Hib,14.10498489,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314307146,2.715024815
EMRO,DTaP-Hib-IPV,17.06603977,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.292404918,2.89403392
EMRO,DTaP-IPV,13.82078796,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.308140021,2.696030787
EMRO,DTwP,0.852627895,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.994896502,-0.156433457,0.616605115
EMRO,DTwP-HepB,1.494719502,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.194613285,0.914176299
EMRO,DTwP-HepB-Hib,1.943891373,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.882236624,0.831900033,1.079732302
EMRO,HPV4,45,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.304258242,3.828641396
EMRO,HPV9,85.91101668,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.313991054,4.464884798
EMRO,HepA (adult),20.39826403,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.312608302,3.063309799
EMRO,HepA (ped.),11.95907662,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.229484242,2.56179644
EMRO,HepB (adult),3.177060185,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,-0.227915954,1.429607694
EMRO,HepB (ped.),1.552425465,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,-0.08308165,0.93704407
EMRO,Hib,9.565099282,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.313724243,2.357556048
EMRO,IPV,3.841654869,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.290676543,0.468387091,1.577256577
EMRO,IPV fractional dose,5.284682773,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314300746,1.838115367
EMRO,MMR,4.382868695,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,0.172398167,1.683221447
EMRO,MR,1.411995718,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,0.036020282,0.880454503
EMRO,Measles,1.465745192,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,0.44923824,0.902494071
EMRO,MenA Conj.,0.701,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.301714012,0.531216313
EMRO,MenA conj.,0.5806,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.089328491,0.457804522
EMRO,MenAC Ps,1.055894333,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.197736651,0.720710952
EMRO,MenAC conj.,1.555521827,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.266302824,0.93825644
EMRO,MenACW-135 Ps,4.23,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.309506138,1.654411278
EMRO,MenACYW-135 Ps,8.731720044,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.302427533,2.275390658
EMRO,MenACYW-135 conj.,18.40617054,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.197951407,2.965591085
EMRO,OCV,14.13995079,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.259590098,2.717336997
EMRO,PCV10,8.357444315,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,0.018099357,2.23617221
EMRO,PCV13,13.37821618,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,0.430253353,2.665714296
EMRO,PCV20,26.21697874,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.313875107,3.303840997
EMRO,PPSV23,15.78738474,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.313869136,2.820627696
EMRO,RSV,134.2894737,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314306225,4.907416732
EMRO,RV1,5.388778409,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,0.091488079,1.854543078
EMRO,RV5,3.425821596,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.2869175,1.487455933
EMRO,Rabies,13.63513844,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.994896502,-0.246590541,2.683425379
EMRO,Rota,5.468383287,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.093862522,1.866926199
EMRO,Rubella,0.31,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314275143,0.270027137
EMRO,Shingles,225.9021761,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.311524803,5.424518982
EMRO,TBE (adult),76,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-1.075563785,-0.314291145,4.343805422
EMRO,TCV,1.540807804,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.262343588,0.932482064
EMRO,TT,0.568823555,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.882236624,0.016299707,0.450326011
EMRO,Td,0.837769091,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.586456584,0.329020953,0.608552385
EMRO,Td-IPV,12.12,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314211138,2.574137784
EMRO,TdaP,12.00993064,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.311747665,2.565712962
EMRO,Tdap,15.58268756,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.2982219,2.808359233
EMRO,Typhoid Ps,15.425693,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.309049851,2.798846755
EMRO,Varicella,22.10924785,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.234741855,3.140232877
EMRO,YF,19.14006649,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.242234785,3.002711189
EMRO,bOPV,0.296093082,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,1.586456584,3.574834529,0.259354418
EMRO,influenza adjuvant vaccine,,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314173854,
EMRO,influenza high dose vaccine,36,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.313987117,3.610917913
EMRO,influenza inactivated vaccine,3.615376188,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.255884174,1.529393379
EMRO,influenza quadrivalent inactivated vaccine,6.483583622,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.132244944,2.012711771
EMRO,influenza trivalent inactivated vaccine,3.704658161,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.260564708,1.548553116
EMRO,mOPV1,0.145,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.31057241,0.135404637
EMRO,mOPV2,0.1222,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.228554786,0.115291044
EMRO,nOPV2,0.155,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.231917329,0.144100344
EMRO,sIPV,1.3125,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.296285364,0.83832919
EMRO,tOPV,0.18,-0.667975215,-0.614241793,-0.655750391,-0.727125528,-0.983790593,-0.656212842,-0.95728354,1.286900748,2.044599425,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.29990585,0.165514438
EURO,Anthrax,4.461441089,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.107556379,-0.312931342,1.697712691
EURO,BCG,1.497875218,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,2.473796706,0.340368112,0.915440458
EURO,CCHF,10.696833,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.314303946,2.459318121
EURO,COVID-19,13.16316461,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,4.248476952,2.445278933,2.650644553
EURO,DT,1.432501353,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,1.290676543,-0.261815086,0.888920091
EURO,DT-IPV,,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.313987117,
EURO,DTaP,15.64848272,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.298955108,2.812319084
EURO,DTaP-HepB-Hib-IPV,35.75578749,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.107556379,-0.17928186,3.604295696
EURO,DTaP-HepB-IPV,27.04649724,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.314307146,3.333863749
EURO,"DTaP-HepB-_x000D_
IPV",,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.314307146,
EURO,DTaP-Hib,23.19624087,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.311767823,3.186197285
EURO,DTaP-Hib-IPV,22.85239281,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.40333642,-0.027444558,3.17188454
EURO,DTaP-IPV,18.68038007,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.240232596,2.979622204
EURO,DTwP,0.438607088,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,1.290676543,-0.054329471,0.363675346
EURO,DTwP-HepB,1.684810266,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.288839925,0.987610061
EURO,DTwP-HepB-Hib,1.742189003,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.994896502,-0.131899005,1.008756508
EURO,Diphtheria,0.315860626,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.484003703,-0.310113607,0.27449092
EURO,HPV2,40.93073119,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.484003703,-0.27955236,3.736018999
EURO,HPV4,39.91153861,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.484003703,-0.2795404,3.711412141
EURO,HPV9,76.71828575,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.484003703,-0.293378993,4.353090568
EURO,HepA (adult),23.13340203,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.994896502,-0.312238259,3.183596857
EURO,HepA (ped.),14.51467064,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.699116461,-0.264310837,2.741786069
EURO,HepA+B,43.73708269,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.314162759,3.800802748
EURO,HepA-Typhoid,,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.314307146,
EURO,HepB (adult),14.57658049,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,1.586456584,-0.198925286,2.745768536
EURO,HepB (ped.),3.751970217,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,1.882236624,0.045051646,1.558559315
EURO,Hib,10.13693901,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.40333642,-0.28976991,2.410267422
EURO,Hib-MenC conj.,,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.484003703,-0.313179032,
EURO,IPV,6.353732699,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.994896502,-0.172034212,1.995208034
EURO,JE inactivated,73.90565163,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.31424917,4.316229343
EURO,JE inactivated (ped.),4.9,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.31350925,1.774952351
EURO,MM,1.403515405,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.779783744,-0.248710639,0.876932418
EURO,MMR,6.585215695,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,0.699116461,0.093861016,2.026201049
EURO,MMRV,46.73017901,-0.646481505,-0.826736126,-0.894954935,-0.49011653,1.744766505,1.872694614,-0.95728354,-1.604805153,-1.079665335,-0.726135054,-0.537916668,0,-0.169880663,-0.188223662,-0.312491946,3.865563881
